  0.000000000  0.000000000  0.000000000      13
       1       1  -21.798980541  -25.768060154
       1       2   -9.673880661  -12.551050345
       1       3   -5.754913083   -8.562872141
       1       4   -5.754912988   -8.562872046
       1       5    0.475130486    1.327071597
       1       6    1.541207148    1.923061734
       1       7    1.899006539    1.876952489
       1       8    2.776711235    2.968856815
       1       9    3.164832124    3.276810697
       1      10    4.773896764    5.093512184
       1      11    5.315982947    5.569938308
       1      12    7.127087541    9.063330543
       1      13    7.127087653    9.063330654
  0.000000000  0.041666667  0.000000000      13
       1       1  -21.765601050  -25.734519022
       1       2   -9.628530538  -12.500808218
       1       3   -5.896540678   -8.718951179
       1       4   -5.823095859   -8.633759570
       1       5    0.533098647    1.385763946
       1       6    1.593696459    1.979114155
       1       7    1.954697032    1.932854071
       1       8    2.829418455    3.022540263
       1       9    3.221144585    3.333669299
       1      10    4.820739532    5.147019349
       1      11    5.372861864    5.628284646
       1      12    7.103130194    9.011619568
       1      13    7.277967588    9.221073493
  0.000000000  0.083333333  0.000000000      13
       1       1  -21.665867461  -25.631361075
       1       2   -9.493129238  -12.350932341
       1       3   -6.301532481   -9.164934320
       1       4   -6.016458015   -8.835951203
       1       5    0.704266410    1.560104781
       1       6    1.750437492    2.147520879
       1       7    2.121572481    2.100252083
       1       8    2.986796151    3.183337627
       1       9    3.388978303    3.503293520
       1      10    4.957499844    5.308200513
       1      11    5.539202219    5.803714518
       1      12    7.042200485    8.884390003
       1      13    7.281498534    8.229804305
  0.000000000  0.125000000  0.000000000      13
       1       1  -21.501055637  -25.461067923
       1       2   -9.269076890  -12.102981485
       1       3   -6.918943035   -9.843847249
       1       4   -6.305373774   -9.140715795
       1       5    0.982851968    1.846307958
       1       6    2.008912758    2.429234660
       1       7    2.399188485    2.378489309
       1       8    3.246145750    3.450469966
       1       9    3.665682105    3.783707167
       1      10    5.168432687    5.580921465
       1      11    5.801093835    6.104557212
       1      12    6.971818978    8.715335605
       1      13    7.204378090    8.319363319
  0.000000000  0.166666667  0.000000000      13
       1       1  -21.273514639  -25.220563627
       1       2   -8.959106244  -11.760568828
       1       3   -7.687362081  -10.687771441
       1       4   -6.652928470   -9.509274525
       1       5    1.363626516    2.240718219
       1       6    2.362301398    2.827299903
       1       7    2.787077881    2.766930950
       1       8    3.599641024    3.822854453
       1       9    4.047922804    4.173344022
       1      10    5.399587301    5.976626645
       1      11    6.120461255    6.591322033
       1      12    6.943828565    8.477883846
       1      13    7.010159663    8.133343587
  0.000000000  0.208333333  0.000000000      13
       1       1  -20.987069151  -24.922888289
       1       2   -8.567629516  -11.326743799
       1       3   -8.548709875  -11.630877968
       1       4   -7.024211578   -9.904576095
       1       5    1.842637162    2.740770691
       1       6    2.789472069    3.352743775
       1       7    3.284780930    3.265159209
       1       8    4.020081868    4.302432292
       1       9    4.530817519    4.673049755
       1      10    5.485469734    6.381854155
       1      11    6.372398069    7.353813810
       1      12    6.898522423    7.661994172
       1      13    7.097802084    8.079821978
  0.000000000  0.250000000  0.000000000      13
       1       1  -20.647752093  -24.570250646
       1       2   -9.452940029  -12.617450031
       1       3   -8.101510291  -10.809260337
