10
3.956000E+03  3.353034E-04
3.194400E+04  1.341214E-03
1.078610E+05  3.017731E-03
2.557760E+05  5.364855E-03
4.994980E+05  8.382585E-03
8.640570E+05  1.207092E-02
1.372922E+06  1.642987E-02
2.044783E+06  2.145942E-02
2.913487E+06  2.715958E-02
1.905715E+06  3.353034E-02
