  0.000000000  0.000000000  0.000000000     210
       1       1  -21.798979580  -25.768060154
       1       2   -9.673880234  -12.551050345
       1       3   -5.754912829   -8.562872141
       1       4   -5.754912734   -8.562872046
       1       5    0.475130465    1.327071597
       1       6    1.541207080    1.923061734
       1       7    1.899006455    1.876952489
       1       8    2.776711112    2.968856815
       1       9    3.164831984    3.276810697
       1      10    4.773896554    5.093512184
       1      11    5.315982713    5.569938308
       1      12    7.127087227    9.063330543
       1      13    7.127087338    9.063330654
       1      14    7.271888223    9.208131224
       1      15    7.978069493    9.914312494
       1      16    9.194175062   11.130418063
       1      17   10.132623855   12.068866856
       1      18   12.086015588   14.022258589
       1      19   13.159935314   15.096178315
       1      20   16.378829770   18.315072771
       1      21   17.653745804   19.589988805
       1      22   20.943474647   22.879717648
       1      23   21.397596604   23.333839605
       1      24   23.185373403   25.121616404
       1      25   25.708909399   27.645152400
       1      26   25.708909437   27.645152438
       1      27   26.432548161   28.368791162
       1      28   28.406514496   30.342757497
       1      29   28.406514526   30.342757527
       1      30   29.351554311   31.287797312
       1      31   29.930218420   31.866461421
       1      32   31.452668337   33.388911338
       1      33   31.452668344   33.388911345
       1      34   32.253811848   34.190054849
       1      35   32.253811851   34.190054852
       1      36   32.700898628   34.637141629
       1      37   32.897999339   34.834242340
       1      38   33.388103754   35.324346755
       1      39   33.748556205   35.684799206
       1      40   33.838258944   35.774501945
       1      41   33.838258945   35.774501946
       1      42   33.849328388   35.785571389
       1      43   33.849328389   35.785571390
       1      44   33.873099258   35.809342259
       1      45   33.873099260   35.809342261
       1      46   33.904681206   35.840924207
       1      47   33.998078867   35.934321868
       1      48   33.998078869   35.934321870
       1      49   34.030587446   35.966830447
       1      50   34.472905243   36.409148244
       1      51   34.711639044   36.647882045
       1      52   34.921437751   36.857680752
       1      53   34.921437752   36.857680753
       1      54   35.093578831   37.029821832
       1      55   35.093578833   37.029821834
       1      56   35.108124021   37.044367022
       1      57   35.108124022   37.044367023
       1      58   35.234413156   37.170656157
       1      59   35.316282157   37.252525158
       1      60   35.316282160   37.252525161
       1      61   35.603881584   37.540124585
       1      62   35.843319078   37.779562079
       1      63   36.418922577   38.355165578
       1      64   36.497335326   38.433578327
       1      65   36.971270985   38.907513986
       1      66   36.971270987   38.907513988
       1      67   37.300618562   39.236861563
       1      68   37.300618563   39.236861564
       1      69   37.329647537   39.265890538
       1      70   37.329647540   39.265890541
       1      71   37.622248818   39.558491819
       1      72   37.630047580   39.566290581
       1      73   37.630047585   39.566290586
       1      74   37.750583216   39.686826217
       1      75   38.044901336   39.981144337
       1      76   39.272160200   41.208403201
       1      77   39.803003854   41.739246855
       1      78   39.803003860   41.739246861
       1      79   40.351097782   42.287340783
       1      80   40.351097784   42.287340785
       1      81   40.380390125   42.316633126
       1      82   40.430920786   42.367163787
       1      83   40.430920790   42.367163791
       1      84   40.723573265   42.659816266
       1      85   40.798620765   42.734863766
       1      86   40.798620770   42.734863771
       1      87   41.306239462   43.242482463
       1      88   42.560124858   44.496367859
       1      89   43.153239884   45.089482885
       1      90   43.154942469   45.091185470
       1      91   43.154942485   45.091185486
       1      92   44.078340166   46.014583167
       1      93   44.209075488   46.145318489
       1      94   44.209075491   46.145318492
       1      95   44.360300695   46.296543696
       1      96   44.360300700   46.296543701
       1      97   44.781327178   46.717570179
       1      98   44.781327184   46.717570185
       1      99   44.845952499   46.782195500
       1     100   45.109567867   47.045810868
       1     101   45.353661022   47.289904023
       1     102   46.705236059   48.641479060
       1     103   46.705236087   48.641479088
       1     104   47.422193003   49.358436004
       1     105   48.804661743   50.740904744
       1     106   48.859634921   50.795877922
       1     107   49.118671697   51.054914698
       1     108   49.992091031   51.928334032
       1     109   51.970254311   53.906497312
       1     110   54.447351776   56.383594777
       1     111   55.045944543   56.982187544
       1     112   56.444814275   58.381057276
       1     113   60.352672985   62.288915986
       1     114   61.215366482   63.151609483
       1     115   62.008494540   63.944737541
       1     116   66.821108333   68.757351334
       1     117   68.154958047   70.091201048
       1     118   69.073497412   71.009740413
       1     119   72.385140289   74.321383290
       1     120   75.564193937   77.500436938
       1     121   76.333766160   78.270009161
       1     122   80.352421878   82.288664879
       1     123   84.085009539   86.021252540
       1     124   85.539736047   87.475979048
       1     125   89.407774644   91.344017645
       1     126   92.881235003   94.817478004
       1     127   94.332438663   96.268681664
       1     128   95.895003561   97.831246562
       1     129   97.712726566   99.648969567
       1     130   98.028198211   99.964441212
       1     131   99.021552747  100.957795748
       1     132   99.985064295  101.921307296
       1     133  101.426684403  103.362927404
       1     134  103.173353393  105.109596394
       1     135  104.333360518  106.269603519
       1     136  104.887304351  106.823547352
       1     137  107.587950510  109.524193511
       1     138  108.913992490  110.850235491
       1     139  112.763515257  114.699758258
       1     140  114.223655242  116.159898243
       1     141  116.593299825  118.529542826
       1     142  118.950528906  120.886771907
       1     143  122.655165118  124.591408119
       1     144  125.249702588  127.185945589
       1     145  126.957431968  128.893674969
       1     146  129.298728139  131.234971140
       1     147  130.400295659  132.336538660
       1     148  131.396845995  133.333088996
       1     149  132.740907153  134.677150154
       1     150  134.351554718  136.287797719
       1     151  137.109535301  139.045778302
       1     152  139.440473824  141.376716825
       1     153  140.461364586  142.397607587
       1     154  144.314814156  146.251057157
       1     155  148.362129576  150.298372577
       1     156  150.932986148  152.869229149
       1     157  154.405099613  156.341342614
       1     158  157.918011328  159.854254329
       1     159  163.816033515  165.752276516
       1     160  166.954116901  168.890359902
       1     161  170.970271112  172.906514113
       1     162  178.312991005  180.249234006
       1     163  180.836691334  182.772934335
       1     164  187.247728601  189.183971602
       1     165  192.580261224  194.516504225
       1     166  198.545143732  200.481386733
       1     167  204.425418889  206.361661890
       1     168  211.773356357  213.709599358
       1     169  216.584608009  218.520851010
       1     170  222.643113234  224.579356235
       1     171  225.606304894  227.542547895
       1     172  226.777134995  228.713377996
       1     173  228.617977673  230.554220674
       1     174  229.924562009  231.860805010
       1     175  232.553406759  234.489649760
       1     176  235.685208952  237.621451953
       1     177  239.726358993  241.662601994
       1     178  244.576867014  246.513110015
       1     179  247.285048490  249.221291491
       1     180  252.051421093  253.987664094
       1     181  259.410147726  261.346390727
       1     182  262.862244498  264.798487499
       1     183  269.150456739  271.086699740
       1     184  276.459495974  278.395738975
       1     185  282.930678489  284.866921490
       1     186  288.370610894  290.306853895
       1     187  292.374220160  294.310463161
       1     188  295.766725392  297.702968393
       1     189  302.899604435  304.835847436
       1     190  307.857472606  309.793715607
       1     191  314.563101706  316.499344707
       1     192  322.691286410  324.627529411
       1     193  329.694771325  331.631014326
       1     194  339.713454682  341.649697683
       1     195  346.922463747  348.858706748
       1     196  357.743525405  359.679768406
       1     197  367.766366556  369.702609557
       1     198  377.570203297  379.506446298
       1     199  386.495770349  388.432013350
       1     200  390.650221792  392.586464793
       1     201  398.782886654  400.719129655
       1     202  407.343403945  409.279646946
       1     203  415.364158419  417.300401420
       1     204  419.616636578  421.552879579
       1     205  422.256590624  424.192833625
       1     206  429.156295583  431.092538584
       1     207  436.423139452  438.359382453
       1     208  442.155945985  444.092188986
       1     209  452.882636944  454.818879945
       1     210  457.443537412  459.379780413
  0.000000000  0.041666667  0.000000000     210
       1       1  -21.765600090  -25.734519022
       1       2   -9.628530113  -12.500808218
       1       3   -5.896540417   -8.718951179
       1       4   -5.823095603   -8.633759570
       1       5    0.533098623    1.385763946
       1       6    1.593696389    1.979114155
       1       7    1.954696946    1.932854071
       1       8    2.829418330    3.022540263
       1       9    3.221144443    3.333669299
       1      10    4.820739319    5.147019349
       1      11    5.372861627    5.628284646
       1      12    7.103129881    9.011619568
       1      13    7.277967267    9.221073493
       1      14    7.280472404    9.223578309
       1      15    8.055173834    9.998279739
       1      16    9.159349278   11.102455183
       1      17   10.216248008   12.159353913
       1      18   12.114356144   14.057462049
       1      19   13.222863038   15.165968943
       1      20   16.414415340   18.357521245
       1      21   17.714524368   19.657630273
       1      22   21.028760510   22.971866415
       1      23   21.399588961   23.342694866
       1      24   23.230575602   25.173681507
       1      25   25.072827432   27.015933337
       1      26   25.227360071   27.170465976
       1      27   26.314166128   28.257272033
       1      28   28.482764692   30.425870597
       1      29   28.985737104   30.928843009
       1      30   29.328433102   31.271539007
       1      31   29.773374063   31.716479968
       1      32   30.575175483   32.518281388
       1      33   30.846444269   32.789550174
       1      34   31.236847329   33.179953234
       1      35   31.241888850   33.184994755
       1      36   31.563763526   33.506869431
       1      37   32.226358494   34.169464399
       1      38   32.469111141   34.412217046
       1      39   32.568553828   34.511659733
       1      40   32.648185815   34.591291720
       1      41   32.659493789   34.602599694
       1      42   32.659762637   34.602868542
       1      43   33.183412427   35.126518332
       1      44   33.534102433   35.477208338
       1      45   33.803632277   35.746738182
       1      46   33.832134402   35.775240307
       1      47   33.920967543   35.864073448
       1      48   33.924574703   35.867680608
       1      49   34.309530743   36.252636648
       1      50   34.858766049   36.801871954
       1      51   35.016022949   36.959128854
       1      52   35.069332881   37.012438786
       1      53   35.236919441   37.180025346
       1      54   35.240215418   37.183321323
       1      55   35.311604019   37.254709924
       1      56   35.344850075   37.287955980
       1      57   35.866576445   37.809682350
       1      58   35.914326704   37.857432609
       1      59   36.168677441   38.111783346
       1      60   36.236906180   38.180012085
       1      61   36.408963651   38.352069556
       1      62   36.489107748   38.432213653
       1      63   36.505619598   38.448725503
       1      64   36.630720983   38.573826888
       1      65   36.680227433   38.623333338
       1      66   36.731001777   38.674107682
       1      67   36.830045820   38.773151725
       1      68   37.521959892   39.465065797
       1      69   37.724557647   39.667663552
       1      70   37.896080038   39.839185943
       1      71   37.926437767   39.869543672
       1      72   38.389099701   40.332205606
       1      73   38.522437197   40.465543102
       1      74   38.819759178   40.762865083
       1      75   38.943420360   40.886526265
       1      76   38.986171164   40.929277069
       1      77   39.104571160   41.047677065
       1      78   39.376645721   41.319751626
       1      79   39.383242460   41.326348365
       1      80   40.057341552   42.000447457
       1      81   40.164414707   42.107520612
       1      82   40.920785835   42.863891740
       1      83   41.266061392   43.209167297
       1      84   41.290217777   43.233323682
       1      85   41.960049583   43.903155488
       1      86   41.984925941   43.928031846
       1      87   42.074755807   44.017861712
       1      88   42.337885430   44.280991335
       1      89   42.573971574   44.517077479
       1      90   42.635918804   44.579024709
       1      91   43.307730007   45.250835912
       1      92   43.343052531   45.286158436
       1      93   43.720731613   45.663837518
       1      94   43.722168030   45.665273935
       1      95   44.302009769   46.245115674
       1      96   44.729726199   46.672832104
       1      97   44.946700129   46.889806034
       1      98   45.226806731   47.169912636
       1      99   45.952934485   47.896040390
       1     100   46.351594652   48.294700557
       1     101   46.420768426   48.363874331
       1     102   46.660596952   48.603702857
       1     103   46.868178354   48.811284259
       1     104   47.025308301   48.968414206
       1     105   47.691834002   49.634939907
       1     106   48.046902560   49.990008465
       1     107   48.824099556   50.767205461
       1     108   50.929494605   52.872600510
       1     109   52.235539025   54.178644930
       1     110   53.450989259   55.394095164
       1     111   55.519218656   57.462324561
       1     112   57.314831293   59.257937198
       1     113   59.335739673   61.278845578
       1     114   61.242353353   63.185459258
       1     115   63.125238008   65.068343913
       1     116   65.786308712   67.729414617
       1     117   67.888518512   69.831624417
       1     118   69.841208076   71.784313981
       1     119   72.130409023   74.073514928
       1     120   74.861844230   76.804950135
       1     121   77.404590560   79.347696465
       1     122   80.401076562   82.344182467
       1     123   83.571995424   85.515101329
       1     124   85.991785159   87.934891064
       1     125   88.880456089   90.823561994
       1     126   92.337633261   94.280739166
       1     127   93.771628185   95.714734090
       1     128   95.097163211   97.040269116
       1     129   96.252079160   98.195185065
       1     130   97.641857048   99.584962953
       1     131   99.042816739  100.985922644
