   0.0000000000   0.0000000000   0.0000000000          13           0
  1         1      -26.91953572           0.000000000    
  1         2      -18.51885024           0.000000000    
  1         3      -22.71000711           0.000000000    
  1         4      -22.71000711           0.000000000    
  1         5      -1.507172482           0.000000000    
  1         6     -0.6914833066           0.000000000    
  1         7     -0.1006227697           0.000000000    
  1         8     -0.4995887660           0.000000000    
  1         9     -0.4734989264           0.000000000    
  1        10     -0.9557936099           0.000000000    
  1        11     -0.9007779451           0.000000000    
  1        12      -7.455811296           0.000000000    
  1        13      -7.455811296           0.000000000    
   0.0000000000   0.0416666670   0.0000000000          13           0
  1         1      -26.91609483           0.000000000    
  1         2      -18.51182143           0.000000000    
  1         3      -22.68848520           0.000000000    
  1         4      -22.69338849           0.000000000    
  1         5      -1.507135165           0.000000000    
  1         6     -0.7018178784           0.000000000    
  1         7     -0.1007256537           0.000000000    
  1         8     -0.5070496127           0.000000000    
  1         9     -0.4730919200           0.000000000    
  1        10     -0.9874464497           0.000000000    
  1        11     -0.9025415649           0.000000000    
  1        12      -7.386202438           0.000000000    
  1        13      -7.457013455           0.000000000    
   0.0000000000   0.0833333330   0.0000000000          13           0
  1         1      -26.90621808           0.000000000    
  1         2      -18.49153809           0.000000000    
  1         3      -22.64247678           0.000000000    
  1         4      -22.65287479           0.000000000    
  1         5      -1.504804449           0.000000000    
  1         6     -0.7366177640           0.000000000    
  1         7     -0.1008585955           0.000000000    
  1         8     -0.5326897725           0.000000000    
  1         9     -0.4728474499           0.000000000    
  1        10      -1.101658422           0.000000000    
  1        11     -0.9280614078           0.000000000    
  1        12      -7.208339429           0.000000000    
  1        13      -3.113599247           0.000000000    
   0.0000000000   0.1250000000   0.0000000000          13           0
  1         1      -26.89115788           0.000000000    
  1         2      -18.45957532           0.000000000    
  1         3      -22.60621429           0.000000000    
  1         4      -22.60827163           0.000000000    
  1         5      -1.500113545           0.000000000    
  1         6     -0.8102954113           0.000000000    
  1         7     -0.1009179170           0.000000000    
  1         8     -0.5895593240           0.000000000    
  1         9     -0.4769307390           0.000000000    
  1        10      -1.382064983           0.000000000    
  1        11      -1.074110524           0.000000000    
  1        12      -6.883190664           0.000000000    
  1        13      -3.640407636           0.000000000    
   0.0000000000   0.1666666670   0.0000000000          13           0
  1         1      -26.87318046           0.000000000    
  1         2      -18.41922866           0.000000000    
  1         3      -22.59989101           0.000000000    
  1         4      -22.57603691           0.000000000    
  1         5      -1.501034803           0.000000000    
  1         6     -0.9654990092           0.000000000    
  1         7     -0.1014763595           0.000000000    
  1         8     -0.7192306974           0.000000000    
  1         9     -0.4960952011           0.000000000    
  1        10      -2.088962745           0.000000000    
  1        11      -1.763330540           0.000000000    
  1        12      -5.997864010           0.000000000    
  1        13      -3.442820947           0.000000000    
   0.0000000000   0.2083333330   0.0000000000          13           0
  1         1      -26.85585766           0.000000000    
  1         2      -18.37615781           0.000000000    
  1         3      -22.62371672           0.000000000    
  1         4      -22.56299070           0.000000000    
  1         5      -1.521494458           0.000000000    
  1         6      -1.351484051           0.000000000    
  1         7     -0.1041993688           0.000000000    
  1         8      -1.079438088           0.000000000    
  1         9     -0.5593797358           0.000000000    
  1        10      -3.315036070           0.000000000    
  1        11      -3.972229389           0.000000000    
  1        12      -1.858253531           0.000000000    
  1        13      -3.546179397           0.000000000    
   0.0000000000   0.2500000000   0.0000000000          13           0
  1         1      -26.84449953           0.000000000    
  1         2      -22.66542320           0.000000000    
  1         3      -18.33968458           0.000000000    
  1         4      -22.56775707           0.000000000    
  1         5      -1.582414038           0.000000000    
  1         6      -2.636556842           0.000000000    
  1         7     -0.1134774619           0.000000000    
  1         8      -2.034960965           0.000000000    
  1         9     -0.7777434702           0.000000000    
  1        10      -2.408069995           0.000000000    
  1        11      -5.436870667           0.000000000    
  1        12     -0.6707138591           0.000000000    
  1        13      -1.664003069           0.000000000    
   0.0000000000   0.2916666670   0.0000000000          13           0
  1         1      -26.84665122           0.000000000    
  1         2      -22.70739825           0.000000000    
  1         3      -22.58501468           0.000000000    
  1         4      -18.32551927           0.000000000    
  1         5      -1.725695369           0.000000000    
  1         6      -5.581017360           0.000000000    
  1         7     -0.1462352802           0.000000000    
  1         8      -1.192248444           0.000000000    
  1         9      -1.772790317           0.000000000    
  1        10     -0.6174367415           0.000000000    
